"","date","cases.fitted","cases.fitted.hi","cases.fitted.lo","cum.incidence","cum.incidence.hi","cum.incidence.lo","deaths","deaths.diagnosed","deaths.diagnosed.hi","deaths.diagnosed.lo","deaths.fitted","deaths.fitted.hi","deaths.fitted.lo","deaths.hi","deaths.lo","diagnoses","diagnoses.hi","diagnoses.lo","infections","infections.hi","infections.lo","pop.infectiousness","pop.infectiousness.hi","pop.infectiousness.lo","Rt","Rt.hi","Rt.lo","sero.positive","sero.positive.hi","sero.positive.lo","severe","severe.hi","severe.lo","symptomatic","symptomatic.diagnosed","symptomatic.diagnosed.hi","symptomatic.diagnosed.lo","symptomatic.hi","symptomatic.lo","data.available","index"
"318",2021-01-27,240.713584934898,262.925466637963,220.863387118157,433193.979037901,573805.213474025,299375.422266788,23.4116730790562,21.2421662539696,23.7170481717721,18.9955295796869,21.2421662539696,23.7170481717721,18.9955295796869,29.0330215286086,20.2734621463243,240.713584934898,262.925466637963,220.863387118157,1650.20143826308,2332.11493096673,1110.96637597093,2018.56239967468,2801.19433269289,1396.32467993929,0.941223742463531,1.0089940437436,0.877898558470262,261778.837756066,346476.12367489,181051.395892897,41.2180353649923,73.1926157430433,23.9697051560371,430.99604612304,207.498880576452,245.578080438399,151.827445571133,677.769456161399,258.539348362101,TRUE,318
"319",2021-01-28,229.920241449073,250.517067756734,210.321488052874,434841.362035687,575826.176732127,300420.320154951,22.9639132091896,20.8315140022159,23.2006585346987,18.5846961979398,20.8315140022159,23.2006585346987,18.5846961979398,28.3206507791244,19.8200953073103,229.920241449073,250.517067756734,210.321488052874,1620.51118180468,2302.27099233248,1086.8811911625,1933.18263818683,2682.55963091667,1326.07497176169,0.953724257003751,1.02328126438903,0.89017372885702,261500.535230472,346064.566221048,181096.501351209,39.3426684640617,70.0100145152815,22.8662165540776,415.006848773087,197.899950519281,234.03814928281,144.218399144609,656.625292607948,248.013552968769,TRUE,319
"320",2021-01-29,219.938586817288,239.788198969768,200.819247704528,436479.187430911,577775.572553114,301483.127522609,22.470999108353,20.3842958223816,22.6330816222296,18.1376008307029,20.3842958223816,22.6330816222296,18.1376008307029,27.7904007160562,19.3495025216223,219.938586817288,239.788198969768,200.819247704528,1604.93675439897,2293.31659226023,1080.48535849006,1862.56176573643,2583.57899791042,1265.12118811288,0.965249269805496,1.03401181060858,0.904081516836947,261356.444656,345602.875059954,181179.025280256,37.4953374641417,66.5710302358164,21.9039890172167,401.282064437855,188.961337990841,223.995897992486,136.602161596896,637.623358392498,237.204372813969,TRUE,320
"321",2021-01-30,210.853653056049,229.962323831694,192.351836296292,438096.212275357,579603.96575699,302569.346529846,21.913216538852,19.8993917539619,22.1173531000228,17.6934906606207,19.8993917539619,22.1173531000228,17.6934906606207,27.1062441495817,18.8488171023299,210.853653056049,229.962323831694,192.351836296292,1591.39624591968,2297.35922516687,1076.78801558427,1803.6492038707,2512.69059974104,1226.51592565959,0.977101313491207,1.04656630351979,0.912872471589532,261167.021763262,345296.995180701,181233.419714579,35.8511409429166,63.4797321578015,20.9682261037754,388.614739417304,180.868504001632,213.815018784972,129.705812660125,625.092257377548,231.633504817268,TRUE,321
"322",2021-01-31,202.432660505683,221.755653666954,184.899558439102,439813.423601012,581414.824845145,303696.547557841,21.3478868998409,19.3794138109022,21.5076316787551,17.2642566096473,19.3794138109022,21.5076316787551,17.2642566096473,26.4208368924156,18.3110513495278,202.432660505683,221.755653666954,184.899558439102,1590.78742543926,2285.12543537159,1078.91304207474,1754.8814035532,2448.56848697064,1189.81164769664,0.989426595873162,1.05941426281542,0.922678321858617,260712.077259134,344960.135097858,181160.136218579,34.2587008516995,61.2758723597183,20.054158549249,379.212586938751,173.058543467334,204.764068242361,123.340824436655,613.717217782857,223.997834558947,TRUE,322
"323",2021-02-01,195.066053680608,214.296709758321,178.067633501783,441410.335100738,583218.383494842,304917.979523319,20.7182664878638,18.8218376966165,20.9966898698594,16.8159357493418,18.8218376966165,20.9966898698594,16.8159357493418,25.6788639287784,17.8462467877229,195.066053680608,214.296709758321,178.067633501783,1595.67567902614,2282.30610759768,1068.30859397153,1704.78592360078,2381.76051252448,1153.24056490537,1.00158251836595,1.07469765760617,0.932779238731021,260260.020213448,344561.688514605,180990.076707336,32.981381024763,58.9775271970374,19.2959282186628,372.178180496029,166.058198627373,198.092732168385,118.179986996969,601.222078748899,217.522103875043,TRUE,323
"324",2021-02-02,188.519186189422,207.072778783651,171.3593784949,442914.142085187,585020.267048439,306135.867541492,20.1077716352617,18.2555609818856,20.3674553815238,16.3101427102243,18.2555609818856,20.3674553815238,16.3101427102243,24.8706433826495,17.3178681282093,188.519186189422,207.072778783651,171.3593784949,1603.52233353931,2288.2331284948,1070.80348112171,1671.32715231873,2342.97482236439,1125.50769683556,1.01422380159462,1.0861699159025,0.942075719381942,259824.280065318,344144.299845729,180794.652861146,31.7991253480138,56.5981426496335,18.5476199839776,365.797722098704,159.646925311632,191.155365409352,114.095288285188,589.093491895804,212.83890194539,TRUE,324
"325",2021-02-03,182.862232629876,201.667393215616,166.114496921303,444503.716273885,586830.043893425,307359.928138908,19.4910264081932,17.6684257510074,19.7521748306096,15.8435886802398,17.6684257510074,19.7521748306096,15.8435886802398,24.1952195243167,16.7877857311475,182.862232629876,201.667393215616,166.114496921303,1616.98180161136,2307.4292610265,1083.29370236726,1641.94520009852,2311.71176939906,1104.59366948091,1.02400432367738,1.09583499943032,0.951953000382226,259521.438696508,343859.232839712,180594.099051095,30.7558144119748,54.8758012366489,17.8316323142274,361.45213907964,154.549272914782,185.163515588095,110.459342364092,580.157586798118,207.799233559715,TRUE,325
"326",2021-02-04,178.089993721891,196.672835526178,161.469936532077,446121.714388252,588657.842221712,308592.388614263,18.8655406960225,17.1018389013711,19.118885448218,15.2959904057324,17.1018389013711,19.118885448218,15.2959904057324,23.5173038593241,16.1944251659969,178.089993721891,196.672835526178,161.469936532077,1638.24328434901,2330.8149044775,1092.27503224957,1626.53590911758,2305.75737022519,1096.04130707044,1.03230221625459,1.10572787365896,0.960522179883421,259160.847403359,343587.143843736,180499.603793828,29.859038508984,53.7681037779668,17.2061674841898,358.551654748616,150.009864636323,180.421581663684,106.852489974345,573.963980016223,205.540105910911,TRUE,326
"327",2021-02-05,173.611920834576,192.519004690578,157.128056131049,447749.317480105,590513.919464001,309836.203786086,18.2269605234738,16.5329339623422,18.4753067835106,14.7613470652224,16.5329339623422,18.4753067835106,14.7613470652224,22.7008796432491,15.6318617390121,173.611920834576,192.519004690578,157.128056131049,1659.02574428423,2377.76390133938,1099.70769033468,1612.68070202214,2289.05658095797,1093.0963798302,1.04077176430046,1.11900801886812,0.967915733183828,258867.645723074,343366.738268699,180397.983809362,29.1292564100793,52.6730665336229,16.6949523832062,357.021589802056,146.212329703334,176.198648771661,102.610424554203,568.350990759223,204.026876191335,TRUE,327
